Date,Open,High,Low,Close,Volume
2022-01-05,313.89872484330033,314.10103759223983,304.381412211663,304.7667236328125,40054300
2022-01-06,301.6551839949287,307.00147755160896,300.0561141565579,302.3583984375,39646100
2022-01-07,302.61852137240913,304.88226603603744,298.7075537396608,302.5125732421875,32720000
2022-01-10,298.1295306229004,303.16756341784094,293.5057361453158,302.73406982421875,44289500
2022-01-11,301.87678551872176,304.98820330544083,298.5149021278563,303.4180603027344,29386800
2022-01-12,307.9359447652065,311.5386518627093,305.4409895513784,306.5873107910156,34372200
2022-01-13,308.70657273811673,309.1015264774925,292.8411325706475,293.61175537109375,45366000
2022-01-14,293.0819018422109,299.41074404993253,292.6002553313774,298.8135070800781,39846400
2022-01-18,292.90853854423693,298.42818916600646,290.66404916965183,291.5406494140625,42333200
2022-01-19,295.0470782257124,302.3873676008085,291.58885921501854,292.1957092285156,45933900
2022-01-20,297.725037240553,300.21032076889657,290.0861291978272,290.52923583984375,35380700
2022-01-21,291.5792015826187,292.94706137271686,284.7590697196657,285.1636657714844,57984400
2022-01-24,281.4742645277423,286.20400792942536,265.9170569502406,285.4911804199219,85731500
2022-01-25,280.8191672649652,284.16179518047517,274.70228017866594,277.900390625,72848600
2022-01-26,296.68460867157836,297.1758975203426,282.2737532824066,285.81866455078125,90428900
2022-01-27,291.5502640782282,296.01992832954136,286.9938775868818,288.8337707519531,53481300
2022-01-28,289.2095498959442,297.15671939709773,283.6417159546675,296.9447937011719,49743700
2022-01-31,297.6094876295266,300.9135767134534,295.1241743625076,299.5649719238281,46444500
2022-02-01,299.01581936187534,299.2277450230752,293.9296328904505,297.4263916015625,40950400
2022-02-02,298.26445765509385,303.5529275513087,297.54198780490606,301.953857421875,36636000
2022-02-03,298.12960422865086,299.8057543934319,288.94942117258597,290.19207763671875,43730000
2022-02-04,289.1901897878569,297.4648733158477,288.95900886982764,294.7098693847656,35096500
2022-02-07,294.9314984801919,296.54018169712276,288.8916311687313,289.9031066894531,28533300
2022-02-08,290.1920562811641,294.34384733210226,288.9397869673649,293.38055419921875,32421200
2022-02-09,298.4955679871646,300.4799490211271,296.1066203953312,299.786376953125,31284700
2022-02-10,292.8796487217257,297.77316484125447,289.66225322547234,291.28057861328125,45386200
2022-02-11,292.06088670264677,293.1205151712114,283.420144959361,284.2100524902344,39175600
2022-02-14,282.9865867276755,285.866852917156,280.65543402557785,284.17144775390625,36359500
2022-02-15,288.99759771206277,289.75857816176847,286.11733109996294,289.4407043457031,27058300
